step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
14,PAYMENT,22642.78,C278892269,0,0,M1776675818,0,0,0,0
14,CASH_OUT,442489.69,C879817741,69463,0,C684815137,1486538.28,3156044.53,0,0
14,CASH_IN,196641.83,C87341182,6026373.69,6223015.53,C1674644027,1584219.16,1490358.24,0,0
14,TRANSFER,2093951.47,C1374377088,2093951.47,0,C207611232,0,0,1,0
14,PAYMENT,18191.6,C501262148,0,0,M214623842,0,0,0,0
15,TRANSFER,696763.08,C968403759,696763.08,0,C1524019269,0,69861.26,1,0
15,PAYMENT,7233.3,C695042378,30626,23392.7,M1550357825,0,0,0,0
15,CASH_OUT,202531.84,C276780886,0,0,C1579141271,441218.34,1348367.07,0,0
15,TRANSFER,1175620.48,C548047174,0,0,C1646731477,4754067.55,5929688.03,0,0
15,CASH_OUT,121068.1,C600344839,0,0,C1200612373,6429283.37,6645386.33,0,0
15,CASH_IN,169894.23,C697775319,1701656.99,1871551.22,C1281651295,10733.06,0,0,0
15,PAYMENT,13581.05,C126344489,46332,32750.95,M1347732895,0,0,0,0
15,CASH_OUT,131527.81,C280732364,0,0,C25578470,118091.38,449289.46,0,0
15,TRANSFER,170,C553034695,170,0,C26381896,0,0,1,0
15,TRANSFER,590595.06,C1116034050,0,0,C41514385,3257320.77,3988678.56,0,0
15,PAYMENT,1047.29,C1398499082,206851.45,205804.16,M1907804330,0,0,0,0
15,TRANSFER,164500.81,C1761347420,164500.81,0,C383804904,0,0,1,0
15,CASH_OUT,212089.74,C1970843703,212089.74,0,C597280894,257758.48,469848.23,1,0
15,CASH_OUT,547.15,C452156193,11659,11111.85,C1000841133,488414.38,488961.54,0,0
15,PAYMENT,2681.88,C1668637463,447093.8,444411.91,M1314526406,0,0,0,0
15,CASH_OUT,182978.79,C1945832544,0,0,C1504086074,567164.13,812789.33,0,0
15,CASH_IN,28842.28,C522445784,9276637.2,9305479.48,C1293578981,2560249.19,2531406.91,0,0
15,CASH_OUT,14279.72,C555576302,0,0,C128723112,192872.09,207151.81,0,0
15,CASH_OUT,119,C1584512618,119,0,C2102058838,4844060.13,4844179.13,1,0
15,CASH_IN,189267.47,C500965994,8632357.1,8821624.57,C173783788,2375429.22,2303545.95,0,0
15,PAYMENT,7615.16,C892511215,0,0,M232211409,0,0,0,0
15,TRANSFER,212089.74,C378910639,212089.74,0,C1881567873,0,0,1,0
15,CASH_OUT,248056.41,C1055229266,248056.41,0,C1689170857,0,201427.47,1,0
15,CASH_OUT,314814.22,C294259162,10752,0,C224110934,0,314814.22,0,0
15,PAYMENT,4234.25,C552044852,2161,0,M1327765983,0,0,0,0
15,CASH_IN,23238,C2064199777,1738855.63,1762093.63,C1436012557,313708.02,290470.02,0,0
15,CASH_OUT,104669.21,C903033909,0,0,C980380973,6948013.11,7052682.32,0,0
15,CASH_OUT,175598.25,C863368386,0,0,C1685335328,298469.82,474068.06,0,0
15,CASH_OUT,160599.07,C1348268489,122351,0,C241888581,86540.83,247139.9,0,0
15,CASH_IN,436642.66,C59937046,3116557.07,3553199.73,C556281798,6351465.05,5914822.39,0,0
15,CASH_OUT,627651.83,C1685783353,0,0,C427759567,4230990.85,4858642.69,0,0
15,PAYMENT,10476.07,C1570380367,201006.06,190529.98,M1020512242,0,0,0,0
15,TRANSFER,59385.67,C1275373422,59385.67,0,C1704707395,0,0,1,0
15,PAYMENT,16290.54,C2066760582,51256,34965.46,M1354097590,0,0,0,0
15,CASH_IN,165071.54,C1615754581,11164742.36,11329813.9,C1738408898,280391.48,1007674.34,0,0
15,TRANSFER,157050.61,C675022485,0,0,C639862924,975383.56,1132434.17,0,0
15,CASH_OUT,58506.95,C70896099,0,0,C796725392,675861.42,734368.36,0,0
15,TRANSFER,128473.62,C1012580160,128473.62,0,C540657255,0,0,1,0
15,CASH_IN,430390.71,C530745030,21348,451738.71,C1147717854,1496762.89,1066372.18,0,0
15,CASH_IN,426407.58,C1657196372,68664,495071.58,C2072085228,5607,0,0,0
15,PAYMENT,11044.24,C1266538069,319949.06,308904.83,M1875247042,0,0,0,0
15,CASH_OUT,59385.67,C1765315298,59385.67,0,C721356209,74371,133756.67,1,0
15,CASH_OUT,6449.88,C1007170228,0,0,C1702331407,826586.66,833036.54,0,0
15,CASH_OUT,178006.6,C545476779,0,0,C468764154,2356536.61,2534543.21,0,0
15,CASH_OUT,11425.73,C469901717,0,0,C1981368658,976862.67,1123296.02,0,0
16,CASH_OUT,217969.37,C67807732,0,0,C40966678,538037.47,939055.82,0,0
16,CASH_OUT,828720.89,C1002446735,828720.89,0,C185805228,9142622.59,10184336.54,1,0
16,CASH_IN,114887.67,C1902869,14606002.49,14720890.17,C1123313084,901254.67,1754727.73,0,0
16,PAYMENT,7427.33,C1179254943,0,0,M1191617694,0,0,0,0
16,CASH_IN,132833.91,C1821954007,20645209.57,20778043.49,C396105392,542005.18,409171.26,0,0
16,CASH_IN,156569.92,C1315336865,22069,178638.92,C1431769966,589373.7,432803.78,0,0
16,CASH_IN,232222.55,C687033124,103673,335895.55,C1932637868,0,0,0,0
16,CASH_OUT,138967.56,C1645525848,10124,0,C911206589,0,138967.56,0,0
16,PAYMENT,363.64,C1822757583,29792,29428.36,M1327263042,0,0,0,0
16,CASH_IN,248903.57,C1178299136,336,249239.57,C1178147522,0,0,0,0
16,CASH_OUT,2701905.3,C2140905252,2701905.3,0,C970796050,57418,2759323.3,1,0
16,TRANSFER,2198224.71,C752563135,2198224.71,0,C247007952,0,0,1,0
16,CASH_OUT,109690.09,C1691081026,0,0,C555497893,111799.73,497656.02,0,0
16,TRANSFER,181987,C1706948101,0,0,C822258436,422333.35,604320.35,0,0
16,TRANSFER,622744.9,C1810899329,14965,0,C1039302738,2435779.8,2688317.35,0,0
16,CASH_IN,182066.7,C2091594967,8866802.75,9048869.45,C1815196688,1702828.15,1520761.45,0,0
16,CASH_IN,22340.01,C319130716,137047,159387.01,C481402298,9047152.37,9024812.35,0,0
16,TRANSFER,828720.89,C1422357582,828720.89,0,C366986030,0,0,1,0
16,CASH_IN,285643.55,C1776676921,195611.38,481254.93,C218890203,0,0,0,0
16,PAYMENT,12755.87,C442119586,0,0,M1245916394,0,0,0,0
16,PAYMENT,3244.86,C1222677794,0,0,M414839251,0,0,0,0
16,CASH_OUT,16703.06,C212634008,20383,3679.94,C395097144,63595.16,80298.22,0,0
16,CASH_IN,143201.65,C1633056045,13880445.95,14023647.6,C39059627,2126606.87,1983405.22,0,0
16,PAYMENT,26062.69,C320245065,22254,0,M313860192,0,0,0,0
16,CASH_OUT,214357.5,C767293272,0,0,C1254211980,968524.85,1182882.35,0,0
16,CASH_IN,366763.74,C816445712,15998122.43,16364886.17,C508275733,433459.11,66695.37,0,0
16,PAYMENT,18359.25,C234133000,262309.77,243950.52,M143675659,0,0,0,0
16,CASH_OUT,121626.82,C828364266,121626.82,0,C101179743,653744.34,775371.16,1,0
16,CASH_IN,201029.06,C813603859,6356032.1,6557061.16,C1603837420,1811349.62,1163746.37,0,0
16,CASH_OUT,31074,C2073757635,31074,0,C1899325653,0,31074,1,0
16,TRANSFER,905799.24,C1174156318,0,0,C1313255889,941304.5,1847103.73,0,0
16,CASH_OUT,20908.3,C1968624499,0,0,C224110934,314814.22,335722.52,0,0
16,TRANSFER,31074,C457962127,31074,0,C614104997,0,0,1,0
16,PAYMENT,16048.63,C1782976778,0,0,M1712443791,0,0,0,0
16,TRANSFER,560077.35,C1317791443,42405,0,C588431511,29383.81,1266133.3,0,0
16,TRANSFER,764246.06,C2066636693,62255.09,0,C1523625503,784872,2015045.02,0,0
16,CASH_OUT,441894.54,C423527146,0,0,C1261039678,2494854.49,2936749.03,0,0
16,PAYMENT,19199.39,C8278505,11532,0,M1138019044,0,0,0,0
16,CASH_IN,443117.25,C1462396992,6557061.16,7000178.4,C1119895357,1244648.96,801531.71,0,0
16,PAYMENT,6635.99,C885489330,0,0,M1462633022,0,0,0,0
16,CASH_IN,62527.89,C1016098474,8999213.58,9061741.47,C220480254,280588.67,218060.78,0,0
16,TRANSFER,2701905.3,C494334546,2701905.3,0,C428725863,0,0,1,0
16,CASH_OUT,156567.36,C1099166200,10714,0,C306206744,13807646.97,14485134.96,0,0
16,PAYMENT,9076.7,C509082061,31087,22010.3,M289530019,0,0,0,0
16,CASH_OUT,2198224.71,C705981026,2198224.71,0,C697783649,0,2198224.71,1,0
17,CASH_IN,11778.23,C1173472970,21345,33123.23,C1112707049,51026,0,0,0
17,CASH_OUT,98035.02,C180812046,2615,0,C1387210478,5129467.69,5227502.71,0,0
17,TRANSFER,305627,C1711670940,305627,0,C385061535,0,0,1,0
17,TRANSFER,1065422.42,C492406212,0,0,C898219424,4331700.51,5397122.93,0,0
17,PAYMENT,36609.04,C2066218963,154451.69,117842.64,M1951679080,0,0,0,0
17,PAYMENT,7635.16,C354144260,624336,616700.84,M482223219,0,0,0,0
17,CASH_OUT,216252.78,C1316791632,14871,0,C1214649208,0,216252.78,0,0
17,PAYMENT,18285.24,C2125858830,1073.55,0,M1770200509,0,0,0,0
17,CASH_IN,58257.31,C2046240062,20667089.43,20725346.75,C674559675,159014.31,100757,0,0
17,CASH_IN,45826.88,C1646624808,11222,57048.88,C719329834,0,0,0,0
17,TRANSFER,746648.7,C43118432,0,0,C1740852435,1628388.05,2793720.38,0,0
17,PAYMENT,8509.53,C931578850,199564,191054.47,M1326003007,0,0,0,0
17,PAYMENT,25906.86,C1272486020,303809.95,277903.09,M836523145,0,0,0,0
17,PAYMENT,6108.36,C407481710,0,0,M2067162199,0,0,0,0
17,PAYMENT,20940.48,C1141814646,43849,22908.52,M316643582,0,0,0,0
17,CASH_OUT,281355.92,C1728544943,51735,0,C1315729466,5893157.74,6032472.32,0,0
17,TRANSFER,1090343.13,C1185520578,8658,0,C788751652,356336.12,2425641.72,0,0
17,PAYMENT,4446.57,C277566358,27353,22906.43,M1968049680,0,0,0,0
17,PAYMENT,10263.54,C943283827,7063,0,M2035670292,0,0,0,0
17,PAYMENT,17132.34,C1073491577,99180,82047.66,M348219467,0,0,0,0
17,CASH_OUT,42062.82,C897869440,340830.43,298767.61,C616721459,398931.35,678419.64,1,0
17,CASH_OUT,100144.04,C1266407507,0,0,C915421322,623637.41,723781.45,0,0
17,CASH_OUT,230536.03,C1565197898,51720.09,0,C1936047845,248753.41,334760.21,0,0
17,CASH_OUT,360005.66,C1559702649,0,0,C885540169,469661.9,829667.55,0,0
17,CASH_OUT,270594.19,C1195039537,21365,0,C903382232,671511.93,1248893.49,0,0
17,PAYMENT,20426.74,C80209947,0,0,M1805012812,0,0,0,0
17,TRANSFER,1639676.27,C15998296,1639676.27,0,C1652158314,0,0,1,0
17,DEBIT,1952.63,C424503929,20397,18444.37,C976815969,1834656.21,1414480.82,0,0
17,CASH_OUT,195351.76,C268542581,195351.76,0,C504693752,156408.25,265841,1,0
17,TRANSFER,195351.76,C1420261366,195351.76,0,C639808302,0,0,1,0
17,TRANSFER,703610.84,C1325095764,0,0,C209767449,1048023.54,1751634.39,0,0
17,CASH_OUT,305627,C1600031018,305627,0,C1971951800,7699847.16,8005474.16,1,0
17,CASH_IN,33680.8,C1462623146,1043258.87,1076939.67,C1813913953,961012.92,927332.12,0,0
17,CASH_OUT,391330.09,C549173777,37712.91,0,C1821022288,1288246.64,1679576.73,0,0
17,CASH_IN,73524.25,C499718219,4267457.63,4340981.88,C84856464,840826.72,956035.35,0,0
17,TRANSFER,642249.01,C2043228121,0,0,C401303404,693946.85,1336195.86,0,0
17,CASH_OUT,143769.73,C858515123,0,0,C2134398367,568534.23,712303.96,0,0
17,CASH_OUT,332546.23,C2077554276,59303,0,C845622486,249034.49,596600.97,0,0
17,TRANSFER,1106637.81,C164483904,27146,0,C349904285,928991.98,2123606.81,0,0
17,PAYMENT,14931.8,C421422849,182031.98,167100.18,M1087305296,0,0,0,0
17,PAYMENT,10836.75,C1814834379,147,0,M988001621,0,0,0,0
17,CASH_IN,351323.79,C2065253899,11853568.76,12204892.55,C1357670903,650890.82,299567.03,0,0
17,TRANSFER,293597.48,C1620589512,118383.76,0,C70009792,749842.17,1131777,0,0
17,TRANSFER,563076.85,C1942199609,609,0,C2121302555,0,518416.42,0,0
17,CASH_OUT,322688.42,C622540846,0,0,C1014607150,1348207.5,1490728.23,0,0
17,PAYMENT,16362.5,C2045357089,10931.43,0,M1713250494,0,0,0,0
17,PAYMENT,30874.79,C227688989,10595,0,M375008809,0,0,0,0
17,TRANSFER,350019.89,C434055154,0,0,C1310580407,1010727.99,1512232.12,0,0
17,CASH_IN,303894.47,C2019311931,479325,783219.47,C1739868443,531940.12,203934.03,0,0
17,CASH_IN,31587.59,C69701971,24923598.76,24955186.36,C1131308631,3592628.86,3561041.27,0,0
18,CASH_OUT,1102133.9,C1213142549,1102133.9,0,C1880832297,306228.56,1408362.45,1,0
18,CASH_OUT,170433.31,C878322712,61782,0,C1726249159,0,170433.31,0,0
18,PAYMENT,7226.48,C960119600,0,0,M1782342640,0,0,0,0
18,PAYMENT,14934.83,C321709864,48740.14,33805.31,M548930051,0,0,0,0
18,TRANSFER,2470.42,C1477784082,0,0,C1001382840,89628.73,92099.14,0,0
18,CASH_OUT,72824.9,C270732561,0,0,C2024914274,217327.13,290152.03,0,0
18,PAYMENT,6543.61,C1725335726,133663.3,127119.69,M1001578863,0,0,0,0
18,TRANSFER,1102133.9,C590103740,1102133.9,0,C1610372134,0,746575.95,1,0
18,CASH_OUT,1974352.3,C365968372,1974352.3,0,C579837876,15531.71,1989884.01,1,0
18,PAYMENT,3329.49,C220021907,382528.46,379198.96,M1634791584,0,0,0,0
18,PAYMENT,787.8,C1435758209,26591.12,25803.32,M210638377,0,0,0,0
18,CASH_IN,186456.67,C1919075836,1781229.55,1967686.22,C1321580386,711412.46,508149.94,0,0
18,TRANSFER,271869.33,C1927537866,889878.19,618008.85,C1286697240,280372.54,574643.51,0,0
18,PAYMENT,18735.91,C975087588,11126,0,M2121169553,0,0,0,0
18,CASH_OUT,287926.73,C1856430863,0,0,C637773677,1440602.34,1728529.08,0,0
18,CASH_IN,234451.89,C1301395299,29715,264166.89,C1588936012,629832.76,339433.22,0,0
18,PAYMENT,13956.53,C316779866,19605,5648.47,M548811089,0,0,0,0
18,CASH_OUT,508782.2,C576782065,0,0,C2090737806,1082007.65,1590789.85,1,0
18,CASH_IN,284887.14,C1534546711,2992886.38,3277773.52,C2053639017,4890404.27,4605517.13,0,0
18,CASH_OUT,213055.86,C608672094,0,0,C1309162730,573859.08,786914.94,0,0
18,CASH_IN,233416.54,C1151039697,3145360.93,3378777.47,C2017375776,1501000.19,1218855.74,0,0
18,CASH_OUT,9131,C895161073,9131,0,C1762082057,133084.02,142215.02,1,0
18,PAYMENT,14833.48,C1686490236,81327.05,66493.57,M1487520688,0,0,0,0
18,CASH_OUT,176546.33,C1621299803,205,0,C447410257,0,338098.31,0,0
18,PAYMENT,8064.71,C803763780,0,0,M84712785,0,0,0,0
18,CASH_OUT,27067.23,C214650853,0,0,C731204926,843305.59,1054298.61,0,0
18,PAYMENT,21111.87,C510692412,0,0,M1173126241,0,0,0,0
18,CASH_OUT,307739.18,C281912643,307739.18,0,C1264205758,25326,838246.41,1,0
18,PAYMENT,32277.82,C1522004179,30376,0,M604496941,0,0,0,0
18,PAYMENT,16372.29,C1830896964,180182.01,163809.72,M1473552335,0,0,0,0
18,PAYMENT,8373.52,C254058150,0,0,M177078533,0,0,0,0
18,PAYMENT,12585.73,C1950104907,10736,0,M2060199954,0,0,0,0
18,CASH_OUT,295664.18,C1446413189,295664.18,0,C185805228,10184336.54,10480000.72,1,0
18,CASH_OUT,374399.19,C432253442,403,0,C1189766006,27699.58,544698.84,0,0
18,CASH_OUT,202180.73,C1183172177,0,0,C515938072,304749.61,966375.12,0,0
18,CASH_OUT,223432.17,C852602284,25350,0,C955998843,0,223432.17,0,0
18,CASH_IN,116292.6,C1644576644,58989,175281.6,C312707678,78581,0,0,0
18,CASH_OUT,256827.83,C1646376309,21454,0,C565790313,386827.46,293249.87,0,0
18,CASH_OUT,126666.31,C1495722446,0,0,C2093886681,222232.67,348898.98,0,0
18,TRANSFER,295664.18,C1726326177,295664.18,0,C1540448785,0,0,1,0
18,CASH_OUT,245158.7,C312542496,0,0,C1428469551,1469241.19,1714399.88,0,0
18,PAYMENT,7736.85,C1441181390,0,0,M1040476764,0,0,0,0
18,CASH_OUT,150683.76,C67979630,6832,0,C1606066104,31836,0,0,0
18,PAYMENT,4610.76,C866181186,0,0,M1439638021,0,0,0,0
18,TRANSFER,307739.18,C1066119351,307739.18,0,C702410034,0,0,1,0
18,CASH_OUT,297152.05,C883698976,78497,0,C399208882,2213624.53,2422556.07,0,0
18,PAYMENT,16407.2,C856680153,0,0,M1702292007,0,0,0,0
18,CASH_IN,18201.9,C1617238113,4737311.48,4755513.38,C916112049,109336.03,471371.03,0,0
18,PAYMENT,21141.12,C674787409,0,0,M1621778891,0,0,0,0
19,CASH_OUT,143112.15,C2055903556,0,0,C1033905669,4021967.22,4343306.92,0,0
19,PAYMENT,13341.74,C701600488,25595,12253.26,M1548593245,0,0,0,0
19,CASH_OUT,343119.06,C1009693907,23966,0,C812335918,47896.51,0,0,0
19,CASH_OUT,3477438.49,C841995363,3477438.49,0,C1314676285,0,3477438.49,1,0
19,PAYMENT,5110.4,C836918490,143328.65,138218.26,M2119584219,0,0,0,0
19,CASH_OUT,164432.63,C1457618820,0,0,C1197482041,4495517.11,5380443.8,0,0
19,PAYMENT,28259.23,C751221560,0,0,M2090592408,0,0,0,0
19,CASH_OUT,22176.88,C441544744,10042,0,C1715677210,0,22176.88,0,0
19,CASH_IN,240630.65,C508803289,10877,251507.65,C1909010482,484631.11,244000.46,0,0
19,PAYMENT,5416.56,C1088314063,0,0,M545944927,0,0,0,0
19,PAYMENT,23925.94,C1667845299,21225,0,M665324633,0,0,0,0
19,CASH_OUT,115295.79,C1940054882,0,0,C2145483521,166956,0,0,0
19,CASH_IN,119838.29,C821380571,445210.61,565048.91,C2057629476,0,0,0,0
19,CASH_IN,118238.65,C1365008088,101265,219503.65,C815426728,0,0,0,0
19,PAYMENT,9291.83,C928918413,397644.76,388352.93,M831259535,0,0,0,0
19,PAYMENT,1897.51,C1690151924,0,0,M417069721,0,0,0,0
19,PAYMENT,1395.6,C1952757545,12952.11,11556.51,M1518983761,0,0,0,0
19,PAYMENT,13316.06,C256069536,0,0,M785663832,0,0,0,0
19,CASH_OUT,27015.94,C837308755,10965,0,C551729055,17087049.86,17114065.8,0,0
19,TRANSFER,291337.15,C1965144253,42093.32,0,C1998096886,1359503.29,1533235.22,0,0
19,TRANSFER,176715.77,C2042551672,0,0,C984394477,907154.39,1066602.79,0,0
19,CASH_IN,422.81,C974205921,3577733.07,3578155.88,C1016316711,2212701.88,2212279.07,0,0
19,CASH_OUT,143508,C907224361,20832,0,C2057394816,5379510.58,5523018.58,0,0
19,CASH_IN,52980.79,C2088495714,2688771.15,2741751.94,C1702963597,179915.4,162780.95,0,0
19,CASH_OUT,139809.37,C1744990212,0,0,C76953235,1400238.19,1540047.56,0,0
19,CASH_IN,249751.22,C1609573892,3825484.74,4075235.96,C1098637950,482723.13,232971.91,0,0
19,PAYMENT,28417.82,C1896803802,868,0,M169265139,0,0,0,0
19,PAYMENT,1739.35,C716517567,11826,10086.65,M70772584,0,0,0,0
19,PAYMENT,11828.76,C350565513,55311.42,43482.66,M897620121,0,0,0,0
19,CASH_OUT,28290.19,C651981705,1988,0,C425284110,344062.45,322714.27,0,0
19,PAYMENT,2325.34,C1330633255,383355.21,381029.86,M1904362175,0,0,0,0
19,CASH_IN,251142.19,C929732823,9900,261042.19,C668366505,40186,0,0,0
19,CASH_OUT,159995.88,C357449956,0,0,C1832793954,365172.49,301465.32,0,0
19,TRANSFER,579501.8,C192372287,0,0,C586341335,342365.38,996584.95,0,0
19,PAYMENT,10143.29,C1850855649,0,0,M319547041,0,0,0,0
19,CASH_OUT,96478.6,C2108890121,65098,0,C411611803,4994.17,101472.77,0,0
19,CASH_OUT,161939.36,C1993475473,161939.36,0,C1832323051,628935.02,851972.34,1,0
19,CASH_OUT,10000000,C2050703310,10000000,0,C1622860679,504326.62,10342417.9,1,0
19,CASH_OUT,73685.4,C433249193,247655.29,173969.89,C2121251932,733198.27,1241819.14,0,0
19,CASH_OUT,18121.29,C1704793153,20571,2449.71,C257053399,135608.26,153729.55,0,0
19,TRANSFER,3477438.49,C767243506,3477438.49,0,C1532877354,0,0,1,0
19,CASH_OUT,29478.43,C1946423058,0,0,C397322486,1903622.01,2115239.46,0,0
19,CASH_OUT,59489.53,C1023138015,0,0,C1674513830,7742914.1,7802403.64,0,0
19,CASH_OUT,25241.62,C1830335046,20515,0,C2109085857,3390580.77,3298829.78,0,0
19,CASH_OUT,122101.57,C149845822,0,0,C1200316948,0,639940.2,1,0
19,CASH_IN,138225.38,C478354528,2309,140534.38,C703011699,162559.45,0,0,0
19,CASH_OUT,192937.61,C107909743,159,0,C320349185,110385.66,303323.27,0,0
19,CASH_OUT,90623.98,C506015579,11637,0,C883625445,101207.13,191831.11,0,0
19,CASH_IN,118080.87,C592300931,131,118211.87,C485504227,0,185393.68,0,0
19,CASH_OUT,223962.88,C836222062,99696.97,0,C758542512,15778.01,239740.9,0,0
19,PAYMENT,4563.11,C1080736728,254359.85,249796.73,M1726759637,0,0,0,0
19,PAYMENT,14393.86,C1275987729,0,0,M759215831,0,0,0,0
19,PAYMENT,8584.39,C1522114158,721088.52,712504.13,M2097220859,0,0,0,0
20,PAYMENT,3042.08,C333721915,11562,8519.92,M571701265,0,0,0,0
20,CASH_OUT,140849.43,C1366343820,134904.75,0,C829289095,3541594.92,3682444.34,0,0
20,TRANSFER,16614.82,C2080146129,16614.82,0,C748889213,0,0,1,0
20,CASH_IN,100924.84,C599039341,3007107.78,3108032.62,C795240919,5395806.11,5294881.27,0,0
20,CASH_OUT,263581.11,C59634745,0,0,C721963381,563069.44,826650.55,0,0
20,CASH_OUT,184909.13,C106637065,41444,0,C288196018,740941.13,558994.96,0,0
20,CASH_OUT,153194.13,C534021920,11510,0,C140892978,50525.78,203719.91,0,0
20,PAYMENT,20297.53,C336253342,3171,0,M1286483206,0,0,0,0
20,CASH_IN,30339.36,C110333371,3836081.33,3866420.69,C83206593,76068.59,45729.23,0,0
20,CASH_OUT,79821.97,C560772660,10228,0,C882034234,157141.91,295281.85,0,0
20,PAYMENT,3859.52,C1400187191,66057,62197.48,M737073657,0,0,0,0
20,CASH_IN,199717.79,C698247626,149272.93,348990.71,C903824091,209134.66,9416.88,0,0
20,PAYMENT,11626.78,C627679268,22120,10493.22,M1251745774,0,0,0,0
20,CASH_OUT,106252.08,C1161378648,0,0,C1939860831,257585.96,363838.05,0,0
20,PAYMENT,6629.38,C1014708520,26740,20110.62,M1215958082,0,0,0,0
20,TRANSFER,164495.57,C643883428,0,0,C444030714,242061.23,406556.8,0,0
20,CASH_OUT,134664.51,C1393463601,244,0,C1338686176,136803.11,750120.69,0,0
20,PAYMENT,18508.37,C944159833,0,0,M1372725025,0,0,0,0
20,CASH_OUT,226094.59,C360862614,0,0,C631811955,434244.21,686485.21,0,0
20,TRANSFER,448025.06,C1976637754,448025.06,0,C4020115,0,0,1,0
20,PAYMENT,20062.91,C1912156477,7509,0,M1763194189,0,0,0,0
20,CASH_OUT,147529.21,C1546970079,20070,0,C484546321,337798.47,746472.92,0,0
20,PAYMENT,17268.85,C459563040,1046821.03,1029552.18,M772089985,0,0,0,0
20,CASH_IN,109841.07,C1231341916,16459,126300.07,C1569402919,0,0,0,0
20,PAYMENT,11998.95,C719211982,72424,60425.05,M2051863343,0,0,0,0
20,PAYMENT,10626.62,C1993701058,0,0,M886776682,0,0,0,0
20,PAYMENT,4188.03,C34194081,72513,68324.97,M2062301748,0,0,0,0
20,PAYMENT,3232.78,C1464406006,0,0,M1941076330,0,0,0,0
20,CASH_OUT,16614.82,C530844914,16614.82,0,C1614121155,904409.29,921024.11,1,0
20,CASH_OUT,516744.6,C283225066,0,0,C1985660918,838408.47,1435472.54,0,0
21,CASH_OUT,23292.3,C1861214292,0,0,C1834461593,392364.62,415656.92,1,0
21,CASH_OUT,26647.24,C816435430,0,0,C1132754645,410098.85,436746.09,0,0
21,CASH_OUT,71432.6,C2066840512,15698,0,C500007086,0,71432.6,0,0
21,CASH_OUT,192501.39,C1436541768,0,0,C753084674,2206497.53,2398998.92,0,0
21,TRANSFER,785323,C1204079316,785323,0,C637091706,0,0,1,0
21,TRANSFER,158299.34,C278180302,158299.34,0,C1551346623,0,0,1,0
21,CASH_OUT,158299.34,C179332971,158299.34,0,C631110333,36152.54,271369.74,1,0
21,CASH_OUT,49116.66,C192953531,0,0,C1661315393,57184.44,106301.09,0,0
21,CASH_IN,4544.41,C318367876,30612,35156.41,C563925518,106568.5,102024.09,0,0
21,PAYMENT,7620.79,C537323336,0,0,M794475366,0,0,0,0
21,PAYMENT,19343.98,C1525595346,0,0,M1017214893,0,0,0,0
21,PAYMENT,655.63,C347707094,52463,51807.37,M32760017,0,0,0,0
21,PAYMENT,11638.65,C1333613098,3659,0,M2116224156,0,0,0,0
21,PAYMENT,6625.29,C162001257,0,0,M222478225,0,0,0,0
21,PAYMENT,19032.2,C1957405556,4100,0,M1148271037,0,0,0,0
21,PAYMENT,3869.41,C919137826,126613,122743.59,M1597137146,0,0,0,0
21,PAYMENT,11462.86,C943400635,20203,8740.14,M1726042829,0,0,0,0
21,PAYMENT,5487.12,C273670823,1185.17,0,M2122594346,0,0,0,0
21,CASH_IN,75958.45,C661073748,38822,114780.45,C1080765352,16554,0,0,0
22,DEBIT,1071.48,C1747224172,121725.22,120653.74,C608462444,54705.82,55777.3,0,0
22,CASH_IN,121617.31,C1079429253,12885735.74,13007353.05,C430763979,12450338.89,12328721.59,0,0
22,TRANSFER,2068118.36,C1472367087,2068118.36,0,C52390890,0,0,1,0
22,CASH_OUT,272551.77,C480185239,51599,0,C288918186,0,272551.77,0,0
22,CASH_OUT,37100.29,C142707413,37100.29,0,C63948986,433212.41,470312.7,1,0
22,CASH_OUT,379878,C1495269307,379878,0,C475345362,1301414.19,1681292.19,1,0
22,PAYMENT,10978.79,C1906558632,45611,34632.21,M1951835014,0,0,0,0
22,CASH_OUT,89571.46,C1022920965,4505.6,0,C1460548505,1929428.01,2018999.47,1,0
22,CASH_IN,397434.55,C406699597,11468,408902.55,C1345300017,582152.41,184717.86,0,0
22,CASH_OUT,461509.86,C2141057802,461509.86,0,C802885021,302583.81,764093.67,1,0
22,CASH_OUT,151525.24,C2068202151,0,0,C1614943074,167683.87,319209.11,0,0
22,CASH_OUT,489767.32,C480109552,489767.32,0,C720599914,0,489767.32,1,0
22,PAYMENT,5718.72,C176897665,0,0,M1070498565,0,0,0,0
22,CASH_OUT,235512.2,C1956707614,235512.2,0,C1481851679,8490637.21,9272647.09,1,0
22,TRANSFER,77773.14,C834571675,77773.14,0,C312865842,0,0,1,0
22,PAYMENT,7496.97,C617581769,10031,2534.03,M96302778,0,0,0,0
22,CASH_OUT,239646.72,C663158205,239646.72,0,C1104558647,2208970.26,2448616.98,1,0
22,TRANSFER,84332.3,C1935403037,10634,0,C690821844,425574.57,509906.87,0,0
